0,1,2,3,4,5,6
816100,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
816200,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
816300,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
816400,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
816500,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
816600,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
816700,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
816800,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
816900,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817000,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817100,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817200,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817300,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817400,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817500,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817600,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817700,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817800,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
817900,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818000,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818100,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818200,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818300,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818400,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818500,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818600,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818700,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818800,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
818900,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819000,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819100,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819200,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819300,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819400,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819500,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819600,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819700,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819800,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
819900,815000-819999,810000-819999,810000-839999,780000-839999,720000-839999,*
820000,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
820100,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
820200,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
820300,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
820400,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
820500,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
820600,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
820700,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
820800,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
820900,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821000,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821100,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821200,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821300,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821400,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821500,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821600,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821700,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821800,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
821900,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822000,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822100,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822200,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822300,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822400,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822500,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822600,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822700,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822800,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
822900,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823000,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823100,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823200,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823300,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823400,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823500,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823600,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823700,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823800,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
823900,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824000,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824100,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824200,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824300,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824400,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824500,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824600,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824700,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824800,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
824900,820000-824999,820000-829999,810000-839999,780000-839999,720000-839999,*
825000,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
825100,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
825200,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
825300,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
825400,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
825500,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
825600,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
825700,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
825800,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
825900,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826000,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826100,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826200,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826300,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826400,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826500,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826600,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826700,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826800,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
826900,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827000,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827100,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827200,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827300,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827400,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827500,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827600,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827700,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827800,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
827900,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828000,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828100,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828200,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828300,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828400,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828500,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828600,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828700,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828800,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
828900,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829000,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829100,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829200,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829300,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829400,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829500,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829600,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829700,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829800,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
829900,825000-829999,820000-829999,810000-839999,780000-839999,720000-839999,*
830000,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
830100,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
830200,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
830300,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
830400,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
830500,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
830600,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
830700,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
830800,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
830900,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831000,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831100,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831200,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831300,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831400,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831500,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831600,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831700,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831800,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
831900,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832000,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832100,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832200,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832300,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832400,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832500,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832600,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832700,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832800,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
832900,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
833000,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
833100,830000-834999,830000-839999,810000-839999,780000-839999,720000-839999,*
